business_id,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Alcohol,Ambience,Parking,BusinessAcceptsCreditCards,GoodForkids,NoiseLevel,OutdoorSeating,RestaurantsDelivery,PriceRange,RestaurantsReservations,RestaurantsTableService
2DydwQRkIutHarWT_o1L0Q,Las Vegas,NV,89118,36.060423,-115.224332,3,35,1,1,8,0,2,2,1,1,1,1,1,1
2e3v6CzSm1H2Z6d5l4w3Vg,Charlotte,NC,28209,35.167461,-80.849105,5,6,0,1,0,4,2,2,1,1,1,1,1,1
2E57EmAD7qdfS1NL8_EfMQ,Cornelius,NC,28031,35.4596408,-80.8889111,3.5,5,0,2,0,0,2,2,3,1,2,1,1,1
2e5Q-0Pr23NFEhgpYG8cFw,Urbana,IL,61801,40.1097387,-88.2273147,2.5,10,0,1,0,0,2,2,3,1,1,1,1,2
2EhBiUnUTl_H2s4DXdKCTg,Mount Lebanon,PA,15228,40.380112007,-80.04451518,4.5,127,1,3,0,2,2,1,3,2,1,2,2,2
2ehEw8EFYVwefZTxDeiERw,Scottsdale,AZ,85258,33.5746442,-111.8612171,4.5,10,0,3,0,4,2,2,3,1,1,2,2,2
2eMgUhi6QGqX5pOBcH6cfQ,Stuttgart,BW,70190,48.7938841,9.2061823205,5,8,1,3,8,2,1,2,2,2,1,2,2,2
2EqeMNnCS_TvunnH2byPmg,Stuttgart,BW,70174,48.7779934,9.1731879,3.5,25,1,2,0,2,2,2,3,2,1,3,2,2
2ERnU_ihjdwusbdlXSf3gg,Pittsburgh,PA,15232,40.4512206,-79.9346006,3.5,19,0,1,8,2,2,2,3,2,1,1,1,1
2EseSYpIwW6JaA0wUojd4Q,Gastonia,NC,28054,35.2611573,-81.1351419,3,22,1,3,0,4,2,2,3,2,1,2,2,2
2eUMNQ2PNIAHyTqJ9HA4dQ,Las Vegas,NV,89146,36.126501,-115.213867,4,3,0,3,0,0,2,2,3,1,1,1,1,2
2Ezp_HYCIVE-h7hpBBvtxw,Sewickley,PA,15143,40.5405864,-80.1800721,4.5,6,0,1,0,0,2,2,3,2,1,3,1,2
2F2xrnxCJ_WdXfWGxJcn_g,Phoenix,AZ,85032,33.6264184,-112.0132464,2,8,1,1,0,0,2,2,3,1,1,1,1,1
2F6dAex41iqsoxjSX4xAZA,Parma Heights,OH,44130,41.382232,-81.784128,4,33,1,2,8,4,2,2,3,1,1,2,2,2
2Fc_sX9RhkFpZk7uP9kFjg,Stuttgart,BW,70178,48.772842984,9.167119114,5,4,1,1,0,0,2,2,3,1,1,1,1,1
2FCgbiyufvkBdwKLH4FfHw,Ludwigsburg,BW,71638,48.892,9.21367,4.5,3,1,1,0,0,1,2,3,1,1,2,1,2
2Fcw-oZpfuktTURLfbkMmQ,Cave Creek,AZ,85331,33.797556993,-111.9787599,2.5,74,1,3,8,4,2,2,2,2,1,2,1,2
2fE1irzYRjuP99P0Kxxnrg,Charlotte,NC,28202,35.228133,-80.84147,3,63,0,3,8,1,2,1,3,2,1,2,1,2
2FfZUyA82YhQCjWNiqDCzQ,Phoenix,AZ,85012,33.4797818,-112.0732757,4,197,1,1,8,4,2,2,3,2,1,1,1,1
2FmYS2Z0BVmXvMix-AY6XA,Avondale,AZ,85323,33.463626,-112.3391458,3.5,33,1,3,0,4,2,2,3,1,1,1,1,2
2fsJzlV09zPV12wT037pig,Tempe,AZ,85281,33.4251549,-111.93526,3,52,0,3,8,2,2,1,3,2,1,2,1,2
2fVnJlyKVkt1WjPOlNdP7g,Henderson,NV,89014,36.0640231,-115.0466871,2.5,31,1,1,8,4,2,2,3,1,1,1,1,1
2FWFAqM-jqKUU8WqHSp-LQ,Charlotte,NC,28277,35.0227542,-80.8468114,3.5,21,1,1,8,0,2,2,1,1,2,1,1,1
2fY8CEOjXUkIBz3cgXZJQQ,Phoenix,AZ,85004,33.4372015,-112.0656044,2,5,1,1,0,0,2,2,3,1,1,1,1,2
2g4jkEMwQxIwRqIEXiX0tg,Charlotte,NC,28227,35.210659,-80.6861459,3,6,0,1,0,0,2,2,3,1,1,2,1,2
2g4ZTD3ePNSbDAvh6qAOKQ,Phoenix,AZ,85020,33.5708402,-112.0656524,4.5,533,1,1,8,4,2,2,3,1,1,1,1,2
2g6x4ISNiMxFnotBuwmZmw,Mesa,AZ,85206,33.379766298,-111.7409517,2.5,99,1,3,8,4,2,1,3,2,1,2,1,2
2G8YLx7J8du260jFNjIjZQ,Phoenix,AZ,85032,33.6272318,-112.0121147,3.5,42,1,1,8,4,2,2,3,1,1,1,1,1
2gCvukOcIHW4ehqpwoNlcA,Charlotte,NC,28217,35.159610702,-80.87671395,4,133,1,1,8,4,2,2,3,1,2,1,2,2
2GDZzcl2Jdn8186EEOTrCg,Pittsburgh,PA,15222,40.4432622,-80.0026232,2.5,29,0,1,0,2,2,2,1,2,1,2,2,2
2GEr8-FpENQQPdmCrIWMYw,Phoenix,AZ,85007,33.451374561,-112.0967077,4,9,0,1,8,4,2,2,1,2,2,1,2,2
2GfKCR3S8I2m0iiyEd3sKA,Las Vegas,NV,89103,36.114539,-115.195684,1.5,5,0,3,0,0,2,2,3,1,1,2,1,2
2gG1AM53eroE3ntOfr2tew,Willoughby,OH,44094,41.627283,-81.431397,2,4,1,1,0,0,2,2,1,2,1,2,1,1
2ggCa6Lfc3M2xtQwjwMPfg,Lakewood,OH,44107,41.4780122,-81.8110041,3.5,3,1,1,0,0,2,2,3,1,1,1,1,1
2Gh1Etnpn_BDy72hOXmCtg,Glendale,AZ,85308,33.6400698,-112.1498222,4,358,1,1,8,4,2,2,3,1,1,1,2,2
2gI7dlktBQXPZiuOW-HWvw,Phoenix,AZ,85041,33.389415,-112.1342525,3.5,103,1,1,8,4,2,2,1,1,1,1,1,1
2GjI7LMmVBt0ZCC8HV4c6Q,Tempe,AZ,85284,33.3492229,-111.9569501,3,4,0,1,0,0,2,2,3,1,1,1,1,2
2gM1cNnZfzphmgqFvI8JKw,Chandler,AZ,85226,33.3016651,-111.8980181,1.5,3,1,1,0,0,2,2,3,1,1,1,1,2
2GmGT-7QjowR1ihup3FbVA,Tempe,AZ,85281,33.4142711,-111.9134509,4.5,637,1,1,8,4,2,2,3,1,1,1,1,2
2GN_Lmsf2KkKH5PHLWeEjg,Sindelfingen,BW,71069,48.722,8.96587,3,3,1,1,0,0,2,2,3,1,1,3,1,2
2GQ0DbNf7Wkhws7kFiU_Qw,Las Vegas,NV,89119,36.0675793,-115.1768802,2.5,13,1,1,8,0,2,2,3,2,1,1,1,1
2GryItAj3e0uOQ5m42-wDg,Phoenix,AZ,85023,33.6401217,-112.1116606,3.5,94,0,3,8,4,2,2,3,1,1,2,2,2
2GtIC6u4hVneccWfTlOxHQ,Phoenix,AZ,85048,33.3039011,-111.9784087,3,161,1,3,8,4,2,2,3,2,1,2,2,2
2GtsN4VziQDzDK5YGToSqg,Pittsburgh,PA,15238,40.5377057,-79.9114627,3.5,35,1,3,2,4,2,1,1,2,1,3,2,2
2gzB4EE7B_QEFWZtJTG4dA,Phoenix,AZ,85016,33.511358944,-112.0135283,3.5,32,1,3,0,0,2,2,4,2,1,2,2,2
2GzQ1Cc7eDWhKrqNAR1kAA,Las Vegas,NV,89169,36.1148843,-115.1556042,3,20,1,2,8,0,2,2,3,2,1,1,1,1
2HD3Y6jP3NBdZa9ub23KLA,El Mirage,AZ,85335,33.6155945,-112.3207969,3,23,1,1,0,4,2,2,3,1,1,1,1,1
2hG6jS5v3Jj5SyYLBkouyA,Las Vegas,NV,89117,36.1433538,-115.2512854,3,20,0,3,0,4,2,2,1,1,1,2,1,2
2hGAmn6CJKT-Q1deaEBtGw,Madison,WI,53711,43.064708,-89.416916,3,65,0,3,8,2,2,2,3,1,1,2,1,2
2hgfYu-jBRUGybzl_CvqvA,Concord,NC,28025,35.4478925,-80.5995299,3.5,25,1,2,0,4,2,2,1,2,2,1,1,2
2hJNAFFy2qOqmIIKFjcw9w,Cleveland,OH,44144,41.4401301,-81.7199343,2.5,5,1,1,0,0,2,2,1,1,2,1,1,1
2hK5Cvo2JixFv2_neenrMQ,Mesa,AZ,85202,33.3780357,-111.8723224,4.5,8,1,1,0,0,2,2,3,1,1,1,1,2
2HKQSZxgfixCLRZQLHdo-A,Scottsdale,AZ,85257,33.4663963,-111.9177752,4.5,256,1,1,0,2,2,2,3,2,1,1,1,2
2HMVulYmq8fhlD3N3xWeQA,Fort Mill,SC,29715,35.0887429,-80.9316445,2,7,1,1,8,0,2,2,2,1,1,1,1,1
2hO-2tBcwZOhsbf64LcfWw,Tempe,AZ,85281,33.429167,-111.940416,3.5,34,0,3,6,4,2,1,3,2,1,2,2,2
2hOU75OoYSid_aMUEvjhVQ,Pittsburgh,PA,15222,40.4534775,-79.9822567,4.5,20,0,1,0,4,2,2,3,2,1,1,1,1
2Hp-7pC5FkOpcS_utf-olg,Gastonia,NC,28056,35.259579,-81.125243,1.5,9,1,1,0,0,2,2,2,1,1,1,1,1
2hrj6ISpLJmvRen3AZkBWw,Las Vegas,NV,89149,36.264344332,-115.2579025,2.5,8,1,1,0,0,2,2,3,1,1,1,1,1
2hS8-tlTHGP7AuzTkmfZzw,Mesa,AZ,85204,33.415563,-111.818022,3,4,0,1,0,0,2,2,3,1,1,1,1,2
2hSIeCX2cV-chFcBBXrZZA,Las Vegas,NV,89148,36.075943,-115.2980198,4.5,128,1,1,0,4,2,2,3,2,1,2,1,2
2hUENHFcBIqop8-uWvrf6A,Cornelius,NC,28031,35.4483163,-80.8900046,4,100,1,3,8,2,2,2,3,2,1,2,2,2
2HxaDXZmAOH6LiuzGgNdPA,Las Vegas,NV,89118,36.06107447,-115.2421773,3,120,1,1,8,0,2,2,3,1,1,1,1,1
2hyciWHsqnbqdEkUvO3KuQ,Las Vegas,NV,89136,36.126151,-115.205974,3.5,99,1,3,8,4,2,1,3,1,1,2,1,2
2I_qSTehoUFsDNjaqCVxlA,Las Vegas,NV,89146,36.1273078,-115.2243612,3,121,1,3,8,4,2,1,2,1,1,2,2,2
2I7QtHJI-izdThjghMaT1g,Aurora,OH,44202,41.3167018,-81.3533063,4,48,1,3,1,4,2,2,3,2,1,2,2,2
2i961eidnmAsntgJBpqCpA,Las Vegas,NV,89101,36.160555,-115.145874,4.5,6,0,1,0,2,2,2,3,1,2,1,1,1
2IBupUvfmmPBrUupMuBETA,Fountain Hills,AZ,85268,33.587928,-111.708182,4,99,1,3,8,4,2,2,3,1,1,2,2,2
2IG3Exu5sCRPeopeqn8hEQ,Waxhaw,NC,28173,34.9252092,-80.7434021,4.5,17,1,2,0,2,2,2,3,2,1,2,1,2
2IHmggMLM-hDq4dFmwgzDw,Phoenix,AZ,85022,33.6388923,-112.0661717,3.5,57,1,2,8,4,2,2,3,2,2,1,2,2
2IIqWeO5yd1VDrhGgZNuzQ,Chandler,AZ,85226,33.319681,-111.8978018,3.5,101,1,3,8,2,2,2,3,2,1,1,2,1
2iLeiQ4OCJVwfodR9egMag,Phoenix,AZ,85003,33.4474844,-112.0746303,3.5,191,1,3,6,1,2,2,3,1,1,2,2,2
2ILK7gA2Ccl_imtfWFNUIA,Charlotte,NC,28202,35.224707734,-80.84470214,3.5,24,1,1,8,0,2,1,3,1,1,2,1,1
2ipAUIW4kVsE6nl4aREgag,Imperial,PA,15126,40.451432797,-80.25183677,4,24,1,1,0,0,2,2,3,1,1,1,1,2
2iTsRqUsPGRH1li1WVRvKQ,Las Vegas,NV,89101,36.167878316,-115.1406405,4.5,1225,1,3,4,2,2,1,3,2,1,2,1,2
2ivGlp_mVzwFaPjatAERXg,Las Vegas,NV,89104,36.1589085,-115.1365916,2.5,24,1,1,0,0,2,2,3,1,1,1,1,1
2IvrdAb6zdxr3ZqplqJHbg,Las Vegas,NV,89119,36.080524179,-115.1466165,2,401,1,3,5,0,2,1,2,1,1,2,1,2
2J0mx9CAcP01RpwQkdBcGw,Middleton,WI,53562,43.09677,-89.5235,2.5,8,1,1,0,0,2,2,3,1,1,1,1,1
2j3sESWDU_hW9Q3TjElwPA,Madison,WI,53715,43.0719139,-89.4081342,4,17,1,2,0,1,2,2,2,2,1,1,1,1
2j78b8m1w4Sr2GVGCzFBtQ,Charlotte,NC,28202,35.229069,-80.845655,4,25,1,3,8,2,2,2,3,2,1,2,1,2
2jau7OtoplE60-o2TIn6Tg,Middleton,WI,53562,43.0967142,-89.5117782,3.5,69,1,2,8,2,2,2,3,1,2,2,1,2
2jCAexsllJ9D8R7Dl7_LJw,Surprise,AZ,85374,33.641429,-112.354776,3.5,50,0,2,8,4,2,2,3,2,1,1,2,2
2JeciNHrJE_tI-o2tUCu5w,Cleveland,OH,44113,41.479502,-81.6841614,4,116,1,3,2,2,2,1,3,2,1,2,2,2
2Jq2XezAoZRkt9uGJtSWtQ,Charlotte,NC,28277,35.0616561,-80.813185,2.5,15,0,3,0,0,2,2,3,1,1,2,2,2
2jqUYcKMYZXnpxNTkORJgQ,Pittsburgh,PA,15222,40.4514509,-79.9838567,4.5,28,1,1,8,0,2,2,2,2,1,2,1,2
2JsLzYF8rUalwpm5LDEcog,Cuyahoga Falls,OH,44223,41.1288249,-81.5077455,3.5,82,1,2,4,4,1,1,3,2,1,2,2,2
2JU7FRlnYgdRauYyFzHSLA,North Las Vegas,NV,89030,36.2180977,-115.1161069,4,103,1,2,0,4,2,2,3,1,1,1,1,1
2JUDgnmoLDxD97gqmand9Q,Phoenix,AZ,85016,33.510322,-112.0463425,3,118,1,2,8,4,2,2,3,2,1,1,1,1
2JV0xGXsszojof2BuEt_hw,Phoenix,AZ,85024,33.6536099,-112.0637743,3,56,1,3,8,4,2,2,3,2,1,2,1,2
2jwpM5qhFCf8rpW1LeG7lA,Pittsburgh,PA,15237,40.527941,-80.0061417,3.5,4,1,1,0,0,2,2,3,2,2,1,1,1
2jx_SaBzvIdIwul4JoY9IA,Phoenix,AZ,85042,33.3923824,-111.9802861,4,41,1,1,8,4,2,2,3,1,1,1,1,2
2JYszoQKgJj6pPbaN7cLwQ,Pittsburgh,PA,15212,40.445837001,-80.01135841,3.5,34,0,3,0,5,2,1,3,2,1,2,2,2
2jzM7PSeG8OwZ5EvocCpQA,Mayfield Heights,OH,44124,41.524948271,-81.43734461,2,39,1,2,8,4,2,2,2,1,1,1,1,1
2k01kgbLdNV9b19GrOqdNA,Las Vegas,NV,89104,36.141750741,-115.1420944,5,13,1,1,0,0,2,2,3,2,2,2,1,1
2KadiQLTen9_mN_dXgKR5A,Scottsdale,AZ,85257,33.4584511,-111.9088021,5,39,1,1,0,2,2,1,1,1,1,2,1,1
2kE_CUc6tUR8FU5bjAO_Ag,East Mc Keesport,PA,15035,40.3830336,-79.8103114,4.5,7,1,3,0,2,2,2,3,1,2,2,2,2
2kfXHEV-bx0nTp0MzLQgSA,Cornelius,NC,28031,35.488724,-80.87493,4.5,49,1,3,8,0,2,2,3,2,1,1,2,2
2KIlQsIHwYMkuwA0T4OKrw,Phoenix,AZ,85033,33.4937004,-112.2363687,2.5,9,1,1,0,0,2,1,4,1,2,3,1,1
2koVk44qPX7mV8irHO_e3A,Las Vegas,NV,89123,36.021308166,-115.1266158,3.5,6,1,1,0,0,2,2,3,1,1,2,1,2
2KpyT9ZN2qtj1n3TX_bzYQ,Matthews,NC,28105,35.0831613,-80.7295536,3.5,76,1,3,8,2,2,2,3,2,1,2,2,2
2KQi-CLMR045YrAkYs_UoQ,Henderson,NV,89014,36.0704394,-115.0773405,3.5,7,0,3,0,0,2,1,3,1,1,2,1,2
2kro_WXlgmk6nJlkXvN9Qw,Tempe,AZ,85282,33.4077705,-111.9537169,2.5,28,0,1,0,4,2,2,3,1,1,2,1,1
2KS_UunFuefCdniRrrxIkg,Mesa,AZ,85213,33.4511824,-111.7655582,3,21,1,1,0,4,2,2,3,1,1,1,1,1
2kVfIYKZvPUvEomb92BOzg,Stuttgart,BW,70184,48.7687,9.18439,4.5,19,1,3,0,4,1,2,3,1,1,4,1,2
2KWkeOk1KaH50Es_A-8cnA,Gilbert,AZ,85234,33.355238,-111.790084,4,400,1,3,8,1,2,2,3,2,1,2,1,2
2kWrSFkIes_d2BMg4YrRtA,Las Vegas,NV,89110,36.1693405,-115.0616453,3.5,11,1,1,0,0,2,2,2,1,2,2,1,1
2kZ2WDFA7kpoxpPS_LfCtw,Goodyear,AZ,85338,33.435993468,-112.4245049,2.5,6,1,1,0,0,2,2,3,1,1,1,1,2
2L0I4w2_32aVJq-IzhZSig,Cleveland,OH,44115,41.499775,-81.684836,4.5,47,1,1,0,1,2,2,3,1,1,2,1,2
2l7LQigjnRhhfUOtvYOKKQ,Stow,OH,44224,41.165922,-81.441388,4.5,17,0,1,8,0,2,2,1,1,2,2,1,1
2lcK3d4K7FU6O8wXdWzOmA,Westlake,OH,44145,41.4605556,-81.958732,4,95,1,3,3,4,2,1,2,1,1,3,2,2
2lF1UsGcDpDpaI1lXgRX_g,Chandler,AZ,85226,33.306206313,-111.9019563,3.5,302,1,3,8,4,2,2,3,2,1,2,2,2
2lfU453qzPO76SiqB0h8WA,Surprise,AZ,85379,33.637239136,-112.3559976,3.5,20,0,1,0,0,2,2,1,1,1,1,1,1
2LL-pWxdM_rvnaIpNxezsQ,Las Vegas,NV,89119,36.068048,-115.141921,4.5,77,0,1,4,4,2,2,3,2,1,1,1,1
2lnHyGbn1Nvbf7iRNDr6wg,Glendale,AZ,85308,33.664516,-112.2026347,4,13,1,1,0,4,2,2,3,1,1,1,1,2
2LNnIARy-lGmrlEMZSxZ1w,Las Vegas,NV,89121,36.100745,-115.103546,4.5,98,1,1,8,4,2,2,3,1,1,1,1,1
2lPLbTenaBH3SGHgpwM54A,Las Vegas,NV,89102,36.1299924,-115.2074043,4,95,0,1,0,4,2,2,3,1,1,1,2,2
2lt1N4CJ5nWf4dZTyTONhw,Cuyahoga Falls,OH,44221,41.137224,-81.4814279,3,12,0,3,0,4,2,1,1,2,2,3,2,2
2LVuwl-eH-8PYikyFmqcTQ,Pittsburgh,PA,15213,40.4346061,-79.9554671,2.5,28,1,3,0,4,2,1,3,2,2,1,1,1
2lXYidovGbSa56cd07oHlg,Stow,OH,44224,41.180236,-81.4817668,2.5,10,1,1,0,0,2,1,1,1,2,1,1,1
2LZGeJy8qByYKB71ML-jcw,Las Vegas,NV,89109,36.136946734,-115.1638136,2.5,98,0,3,5,1,2,2,3,1,1,2,2,2
2m2O7o-E_jYvgvdkT6x_lA,Chandler,AZ,85224,33.321519143,-111.8756481,4,71,0,1,8,4,2,2,1,2,1,1,1,1
2m4092MsMzEHkuxodaj6-g,Las Vegas,NV,89103,36.1027192,-115.201984,3.5,58,1,2,8,1,2,2,3,1,1,2,2,2
2mEBIa3NSKyS6UIfxpKR9g,Willoughby,OH,44094,41.606317,-81.436849,3,9,1,1,0,0,2,2,3,1,1,2,1,2
2mfBO8iZ5E_ULmcxEXqOrw,Las Vegas,NV,89109,36.128561,-115.1711298,3,60,0,3,7,1,2,1,3,1,1,4,2,2
2mjwx7w6IN_BoHG5iy8IGg,Willoughby,OH,44094,41.607152,-81.441002,3.5,4,1,1,0,0,2,2,3,1,1,2,1,2
2MnNaZcNG_2whC9NyL4qgA,Avon,OH,44011,41.4618579,-82.0489792,3.5,46,1,3,8,4,2,2,3,2,1,2,1,2
2Mp53KxlGeZJkodTuqpVow,Las Vegas,NV,89109,36.102324,-115.169228,4.5,385,0,1,8,1,2,2,3,1,1,2,1,1
2mRevPeYkEO8Rd0r2urRrQ,Stuttgart,BW,70176,48.7716578,9.1610704,4,22,1,2,0,0,2,1,3,2,1,2,2,2
2MxoDbw9-RtTBlQkFXAHmw,North Royalton,OH,44133,41.3132953,-81.7339313,4,5,1,1,0,4,2,2,3,1,1,1,1,2
2nEhcvxBZk2W4x_fi0cYxw,Las Vegas,NV,89110,36.1809595,-115.0798046,3,10,1,1,0,0,2,2,3,1,1,1,1,1
2NiBvT5zL272IRcxru_x9A,Phoenix,AZ,85054,33.675392203,-111.9642661,4,183,1,3,6,1,2,1,3,2,1,2,2,2
2NICrHy0I5rlEJmlt0ao9A,Cave Creek,AZ,85331,33.832191,-111.94822,4,192,1,3,0,4,2,2,3,2,1,1,1,2
2NLyAZne2fH5zTHSBin92A,Pittsburgh,PA,15201,40.464738,-79.967833,4.5,6,1,1,0,2,2,2,3,1,1,2,2,2
2nn6Sx5EFpzFbsy5cJYHUg,Cleveland,OH,44113,41.48945713,-81.70261258,3,110,1,3,8,4,2,2,3,2,1,2,2,2
2NnoviDIh_GjWZI3srr99A,Madison,WI,53715,43.0531664,-89.3958811,3.5,37,0,1,8,4,2,2,3,1,1,1,1,2
2nsMgH0zh8hK4Bu55fYxlA,Gastonia,NC,28052,35.2397827,-81.1946503,3.5,4,1,2,0,0,2,2,3,1,1,1,1,2
2O_b-IAAW7SoPt__RX1Kww,Las Vegas,NV,89109,36.1142773,-115.1709763,3,69,1,3,8,1,2,2,3,1,1,2,2,2
2O1GOiDhvXywzysqAJHkdA,Las Vegas,NV,89136,36.0839998,-115.1537389,2.5,3,1,1,0,0,2,1,3,1,1,2,1,2
2o8YsY97f73GnZgPtTNAvg,Peoria,AZ,85345,33.5513582,-112.2727002,3,60,0,3,8,4,2,1,2,2,1,1,2,2
2og7CivCoU54PKpvlvxOYw,Chardon,OH,44024,41.5815304,-81.2041129,4,38,1,2,8,2,2,2,3,1,1,2,1,2
2oJqt8ZDyw0WapZ8Zc268Q,Las Vegas,NV,89146,36.1520108,-115.2437024,3.5,3,0,1,0,0,2,2,1,1,1,1,2,2
2Ok4s1al1XRqFTyEWB4i0g,Charlotte,NC,28211,35.1528057,-80.8334527,2.5,71,1,3,8,0,2,2,3,2,1,2,2,2
2OKh-3ToognFAccCFAFJVg,Phoenix,AZ,85032,33.641301,-112.006681,3.5,44,1,3,0,4,2,1,3,2,1,1,2,2
2OkYkQRItlqbKw9Mz7flCA,Phoenix,AZ,85032,33.600769,-111.978772,3.5,91,1,3,8,4,2,2,3,2,1,2,1,2
2OVuHRbdb5GTHUqrCqV-Fg,Mesa,AZ,85209,33.3924917,-111.6773685,3.5,4,1,1,0,0,2,2,3,1,1,2,1,2
2Ow-hFjuUJNrOJelKjfj6w,Charlotte,NC,28269,35.308318,-80.842621,2,6,1,1,0,0,2,2,3,1,1,1,1,2
2Oz0VGwBgo3Dp5Az5WUoww,Mesa,AZ,85203,33.450355,-111.7867815,3,55,1,3,0,4,2,2,3,1,2,2,2,2
2p_xWNAGm_5sVvr_Vs6mlw,Pittsburgh,PA,15232,40.451719082,-79.93269849,3.5,39,0,3,6,2,2,2,3,1,1,2,2,2
2p346MdyPISpZ2k-h0GSqg,Phoenix,AZ,85033,33.4765,-112.224647,4,6,1,1,0,0,2,2,3,1,1,1,1,2
2p5J9bc0acslM4XBNcXAJQ,Madison,WI,53704,43.100837316,-89.34890946,3,7,1,1,0,0,2,2,3,1,2,2,1,1
2pbOSrbB5AtQIa240AXNvQ,Champaign,IL,61820,40.138507,-88.243173,2.5,32,1,1,0,4,2,2,3,2,1,1,1,1
2PBPh8LTwt_mXP0GUYa9NQ,Oakmont,PA,15139,40.5251659,-79.8404888,4,13,1,1,0,0,2,2,1,1,2,2,1,2
2pcrNqDnsFd6UCelOriVlw,Las Vegas,NV,89108,36.217635,-115.212381,2,8,1,1,0,0,2,2,3,1,1,1,1,2
2PkCvqcVZUmPndaqsyWqdw,Glendale,AZ,85308,33.6704382,-112.1879299,3.5,28,0,1,0,4,2,2,3,2,1,1,1,2
2pmFvzumIrtallbmbu41-A,Chandler,AZ,85226,33.3181573,-111.9659168,2,7,0,3,0,0,2,1,3,2,1,2,2,2
2pmOI_mrn1ZWB88IeiOMkA,Chesterland,OH,44026,41.5272862,-81.3379186,3.5,9,1,1,0,0,2,2,1,1,1,1,1,2
2pMT5SBfn4oGr_Ae1tp8vQ,Mesa,AZ,85205,33.4238866,-111.6850999,3,93,1,3,8,4,2,1,3,2,1,2,1,2
2PnRXLAN3KFEu4g0OUL2iw,Scottsdale,AZ,85260,33.622714597,-111.8921085,4,109,1,1,8,4,2,2,3,2,1,1,1,1
2pO75YSZxVmY6mz43Q-LEA,Tempe,AZ,85282,33.3914283,-111.9390362,4.5,5,0,1,0,0,2,2,3,1,1,2,1,2
2pOE6yvSNjJ7RNV5in_nLg,Cornelius,NC,28031,35.4845965,-80.8721586,3.5,77,1,3,8,4,2,2,3,1,1,2,2,2
2PS9kBbuJcmBhcNp-D62uA,Las Vegas,NV,89146,36.143328901,-115.2254093,4.5,43,1,2,8,4,2,2,3,1,1,1,1,2
2pTq2dbPsSQwQJWUH5tE-w,Las Vegas,NV,89135,36.158862,-115.318343,3,18,1,1,0,0,2,2,3,1,1,1,1,1
2pV-BNJvTL3f3EiMZlv6_w,North Las Vegas,NV,89084,36.279651,-115.206043,3.5,208,1,3,8,4,2,2,3,2,1,2,2,2
2pWFsnqMlYSPFGUF4Vv38Q,Peoria,AZ,85345,33.5639552,-112.2891712,3.5,79,1,3,8,4,2,2,3,1,1,1,1,2
2px99IppAcnxR238eq_8_w,Surprise,AZ,85388,33.625284627,-112.4144465,4,273,1,2,8,4,2,2,3,2,1,1,1,2
2pzfPQ6-A3OL9yHhgWhuNg,Scottsdale,AZ,85250,33.5234679,-111.9006752,2,11,1,1,0,0,2,2,3,2,1,1,1,2
2q2gGuigGrCFmx3juLAVww,Tempe,AZ,85284,33.349557516,-111.9497975,4,101,1,1,8,4,2,2,1,2,2,1,1,1
2q37XQA6iLLdIaspyM7tIw,North Olmsted,OH,44070,41.4188483,-81.9154934,3,15,0,1,0,0,2,2,3,1,1,1,1,2
2Q5MJgaMBPDGpbd2z8SIng,Brookpark,OH,44142,41.40365,-81.8002999,1,4,1,1,0,0,2,2,3,1,1,2,1,2
2Q9Mgkc7iFHuKoD_z7kJkQ,Las Vegas,NV,89103,36.122727168,-115.208723,4,15,1,1,0,0,2,2,3,1,1,1,1,2
2QBD8wYCrwgOGRfHKvS23w,Concord,NC,28027,35.4109054,-80.6668265,4,87,1,2,8,4,2,2,3,2,1,1,1,1
2QbWs3zL31_pRN2xo3obwA,Las Vegas,NV,89104,36.1454189,-115.118237,3,3,1,1,0,0,2,2,3,1,1,2,1,2
2QcPbyRAw79poY9OKP3hfg,Phoenix,AZ,85021,33.551961,-112.100102,2.5,9,0,3,0,0,2,2,3,1,1,1,1,2
2qIZlW8YSLL8a7I6KkJdHQ,North Las Vegas,NV,89086,36.276770677,-115.1149742,3.5,38,0,2,8,4,2,2,3,1,1,1,1,2
2qjvYspb3bEmCaw1vmSk0g,Madison,WI,53705,43.072243845,-89.45233392,4,206,1,3,6,1,2,1,3,1,1,2,1,2
2Ql9YdeQstF79FLZyypDWQ,Lorain,OH,44053,41.4404511,-82.1852672,4,4,1,1,0,0,2,2,3,1,1,2,1,2
2qlaSFyYFuzEo76jaL_ghQ,Tempe,AZ,85281,33.4366655,-111.9403254,3,9,0,1,0,0,2,2,3,2,1,2,2,2
2qOU-ZFFc-m_nyU6Xewm4w,Northfield,OH,44067,41.3416275,-81.5279622,3,8,1,3,8,0,2,1,3,2,1,1,1,2
2qTT_zT99eHT4XqEJTOKLA,Cleveland,OH,44110,41.5736063,-81.547935,4.5,9,1,1,0,0,2,1,1,1,2,2,1,1
2QvAgu0Jgoa_BzD7XP7Tqg,Shaker Heights,OH,44122,41.465283,-81.538416,3,7,1,1,0,0,2,2,3,1,2,2,1,1
2QvDZgOA4iTyyIki9uGm9Q,Parma,OH,44134,41.411943,-81.692663,3,9,0,3,0,4,2,1,3,2,1,2,1,2
2r6UD7ExSMrK0LGeglquDA,Scottsdale,AZ,85255,33.696555148,-111.8893466,4.5,89,1,3,8,0,2,2,1,2,1,2,2,2
